intervallo,strategia,fee_%,rsi_window,rsi_window2,rsi_window3,ema_window,ema_window2,ema_window3,atr_window,atr_multiplier,kama_pow1,kama_pow2,rsi_buy_limit,rsi_sell_limit,num_cond,n_trade,rendimento_%,buy_hold_%,cagr_%,volatilita_%,sharpe,max_drawdown_%,buy_hold_drawdown_%,win_rate_%,profit_factor,trade_medio_%,trade_mediano_%,esposizione_%,durata_media_h,trade_per_anno,commissioni_%,secondi,griglia,stop_loss
30m,Close RSI Reverse,0.1,5,14,36,10,50,200,5,1.6,2,30,,,,20431,-100.0,7945.300414257089,-98.83788420302807,48.93138244659918,-8.801048875978386,100.0,83.98888571995626,19.67598257549802,0.5660779985584096,-0.20462234611587757,-0.3355543579194353,50.69207836456558,2.097254172580882,2118.802597955707,92.14534924304566,0.55,close_rsi_reverse,
30m,Close RSI Reverse,0.1,5,21,36,10,50,200,5,1.6,2,30,,,,19664,-100.0,7945.300414257089,-98.65756042428686,49.39581356338473,-8.42681018526514,100.0,83.98888571995626,19.095809601301873,0.5225565000722662,-0.20551229952405836,-0.3408342035293527,50.79381979935642,2.1834316517493897,2039.2606473594549,82.22813592657305,0.54,close_rsi_reverse,
30m,Close RSI Reverse,0.1,5,24,36,10,50,200,5,1.6,2,30,,,,19514,-100.0,7945.300414257089,-98.64638019433646,49.464894208213316,-8.396534301667758,100.0,83.98888571995626,18.853131085374603,0.5207405171821394,-0.20674371005746492,-0.34191841553364083,50.78672155971986,2.1999077585323357,2023.7048551959115,82.11083621058337,0.55,close_rsi_reverse,
30m,Close RSI Reverse,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,13486,-99.99999999988216,7945.300414257089,-94.2066242596449,49.38194445813202,-5.494895186836744,99.99999999989801,83.98888571995626,18.00385585051164,0.6006203338607344,-0.19517362990619483,-0.3693863912876799,50.61932140829074,3.1727346878244105,1398.5694207836457,88.9804678883963,0.44,close_rsi_reverse,
30m,Green Candles,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,6981,-99.99989009712922,7945.300414257089,-75.89977111686107,47.78271160061581,-2.73675487861259,99.99991132507611,83.98888571995626,30.583011029938405,0.8006979230634023,-0.18005087445450862,-0.33709493912572475,51.60361063789514,6.248316860048704,723.9665672913118,120.52247951389292,0.27,green_candles,
1h,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,2.5,2,30,40.0,85.0,2.0,7,2278.355879261882,7962.376577570151,38.907973817542185,53.21790900806447,0.8825372607384453,83.93728308558705,83.93728308558705,71.42857142857143,2.425201961924458,101.78275637740408,16.797759444755748,47.69070603823585,5758.857142857142,0.7259369676320273,25.982648554662287,0.05,close_buy_sell_limits,
1h,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,2.5,2,30,30.0,85.0,2.0,7,2297.5069956788984,7962.376577570151,39.02355396334978,53.178551642725566,0.8843590998715685,83.93728308558705,83.93728308558705,71.42857142857143,2.466736589549671,101.81995407792519,15.78859057152912,47.501419647927314,5736.0,0.7259369676320273,26.102228272141065,0.05,close_buy_sell_limits,
1h,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,2.5,2,30,35.0,85.0,2.0,7,2278.355879261882,7962.376577570151,38.907973817542185,53.21790900806447,0.8825372607384453,83.93728308558705,83.93728308558705,71.42857142857143,2.425201961924458,101.78275637740408,16.797759444755748,47.69070603823585,5758.857142857142,0.7259369676320273,25.982648554662287,0.05,close_buy_sell_limits,
1h,Close Buy/Sell Limits,0.1,12,24,36,10,50,200,5,1.6,2,30,25.0,75.0,1.0,647,-53.719060128996546,7962.376577570151,-7.679013185766548,47.318361026235046,0.07263164375060537,80.34373765914114,83.93728308558705,63.214837712519326,0.9291850781857816,0.02211700878390637,0.9484957681032522,45.377862956653416,59.28438948995363,67.09731686541738,77.72733552921055,0.07,close_buy_sell_limits,
1h,Close ATR,0.1,12,24,36,10,50,200,14,4.0,2,30,,,,7,124.47661651850748,7962.376577570151,8.74725378309591,16.921978205804113,0.5785115018525314,25.741118875301115,83.93728308558705,71.42857142857143,6.090380238293375,14.441801846752648,6.943840325283326,10.769212568616316,1300.4285714285716,0.7259369676320273,2.176762849968334,0.03,close_atr,99.0
1h,Close ATR,0.1,12,24,36,10,50,200,20,4.0,2,30,,,,20,78.27451988348109,7962.376577570151,6.179159669596923,40.91344195836723,0.3504808056555576,65.59376988093791,83.93728308558705,40.0,1.2017533468880566,9.471041207262514,-2.7495580603309895,41.9269354533409,1772.0,2.074105621805792,7.988117829753138,0.03,close_atr,99.0
1h,Close ATR,0.1,12,24,36,50,50,200,5,4.0,2,30,,,,109,63.44447205379993,7962.376577570151,5.227104535194993,40.87722103128817,0.3301610672996822,72.9626997565206,83.93728308558705,62.38532110091744,1.0813530549854005,1.022124595015974,1.663960357080135,37.51301343933371,290.908256880734,11.303875638841568,41.62513619586505,0.03,close_atr,99.0
1h,Close ATR,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,624,-29.06461334660574,7962.376577570151,-3.498581032389425,47.033507895218776,0.1639756047909853,77.53122201976697,83.93728308558705,63.78205128205128,0.9687425632801147,0.09070648836942456,0.9519284912699572,45.21578648495173,61.25,64.71209540034071,99.17020593045739,0.06,close_atr,99.0
1h,ATR Bands,0.1,12,24,36,10,50,200,5,2.5,2,30,,,,281,977.0530635910374,7962.376577570151,27.952400676526402,50.440843963638585,0.7425694298352429,73.77213228475672,83.93728308558705,67.97153024911033,1.2902086280387217,1.2448296791311046,1.7896993046812995,47.933229225818664,144.18861209964413,29.14118398637138,303.3056727136496,0.04,atr_bands,99.0
1h,ATR Bands,0.1,12,24,36,10,50,200,7,4.0,2,30,,,,9,167.15755969091725,7962.376577570151,10.728149042909173,48.134326563990534,0.4528183333816911,79.03580637979245,83.93728308558705,55.55555555555556,1.7563275190490768,24.667689198221456,5.857928694224988,60.63197993564263,5694.555555555556,0.9333475298126065,3.154405963163594,0.03,atr_bands,99.0
1h,ATR Bands,0.1,12,24,36,10,50,200,5,2.0,2,30,,,,719,5967.9042883846505,7962.376577570151,53.07720778426472,51.58775633579168,1.0861946805591798,63.66842931043711,83.93728308558705,69.81919332406119,1.3301628713275633,0.7196617805995295,1.4046901564087697,49.49010978610638,58.182197496522946,74.56409710391823,3092.3554123421345,0.05,atr_bands,99.0
1h,ATR Bands,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,1176,3182.1703889154114,7962.376577570151,43.626281087907806,50.08879332659832,0.9780043687374831,66.93204554798524,83.93728308558705,69.5578231292517,1.2468397092020511,0.3819759956150944,1.0684474744866586,49.658101457505204,35.69302721088435,121.95741056218058,2699.233829269717,0.05,atr_bands,99.0
1h,Supertrend,0.1,12,24,36,20,50,200,14,3.0,2,30,,,,345,1624.05314885014,7962.376577570151,34.349740756100175,38.75831702058213,0.9539467443760076,60.12610105524638,83.93728308558705,44.05797101449275,1.1566846903782464,1.05793082871452,-1.2449423107684618,38.254779481355285,93.72753623188406,35.77832197614992,999.2799421498532,0.06,supertrend,
1h,Supertrend,0.1,12,24,36,50,50,200,20,4.0,2,30,,,,265,3574.808006142355,7962.376577570151,45.31923392951385,43.180494018433265,1.080580306836389,40.05228559001457,83.93728308558705,46.41509433962264,1.3245552446896363,1.7247102270945502,-0.6816383736608679,45.66652470187393,145.6641509433962,27.481899488926746,984.3087706888535,0.05,supertrend,
1h,Supertrend,0.1,12,24,36,10,50,200,7,3.0,2,30,,,,43,89.0697847627836,7962.376577570151,6.828511144048255,15.20073417109835,0.5099540782378946,29.69506226178832,83.93728308558705,48.837209302325576,1.657177113393415,1.8644735603193794,-1.5046601105756223,6.272477758849139,123.30232558139535,4.459327086882453,9.76772337137229,0.04,supertrend,
1h,Supertrend,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,940,-5.509569860934094,7962.376577570151,-0.5859910155732839,43.57861233737125,0.19769275293123414,92.23560539226,83.93728308558705,40.74468085106383,0.9990665343479996,0.08910721174169454,-1.159723972417086,43.84346015521484,39.42553191489361,97.48296422487223,570.4773760687303,0.08,supertrend,
1h,TP/SL with ATR,0.1,12,24,36,10,50,200,7,3.0,2,30,,,,46,78.81216897905423,7962.376577570151,6.21232341355018,13.093345975991639,0.5256418578214788,30.164791015165914,83.93728308558705,60.86956521739131,1.6862289341479737,1.4693147851861301,3.235667129056953,4.849280711716827,89.10869565217392,4.770442930153322,11.226634561994075,0.03,tp_sl_atr,
1h,TP/SL with ATR,0.1,12,24,36,10,50,200,30,4.0,2,30,,,,68,165.3810919988168,7962.376577570151,10.651563558249721,16.534689513798185,0.695116303992301,31.99840307401942,83.93728308558705,64.70588235294117,1.6040690956808508,1.680648393467842,3.785403232499577,6.778818852924474,84.26470588235294,7.051959114139693,24.17262923286373,0.03,tp_sl_atr,
1h,TP/SL with ATR,0.1,12,24,36,20,50,200,14,4.0,2,30,,,,101,344.343212986668,7962.376577570151,16.727137218570242,22.416670474283606,0.8016983771717284,36.740271292986,83.93728308558705,63.366336633663366,1.4224393251792655,1.7651859778249577,4.277141957809132,15.49190800681431,129.65346534653466,10.47423339011925,60.33695888390721,0.03,tp_sl_atr,
1h,TP/SL with ATR,0.1,12,24,36,10,50,200,5,1.6,2,30,,,,959,-25.10455680178839,7962.376577570151,-2.9533917655285458,43.9189813090852,0.1487390822920053,89.29210746179912,83.93728308558705,53.38894681960375,0.9929435783864573,0.06456182971526322,0.9962554911345403,50.51817149346962,44.527632950990615,99.45336456558773,339.77033879027056,0.05,tp_sl_atr,
